AppTimestamp(s),GEOTECWIFI03,480Invitados,eduroam,wpen-uji,lt1iot,cuatroochenta,UJI,Latitude,Longitude,Label
30.0,0.3170731707317073,0.024390243902439032,0.32959349593495924,0.024390243902439032,0.024390243902439032,0.024390243902439032,0.3121951219512195,0.0,0.6,0.0
35.0,0.39024390243902435,0.024390243902439032,0.35268292682926816,0.024390243902439032,0.024390243902439032,0.024390243902439032,0.34241192411924115,0.0,0.6,0.0
40.0,0.39024390243902435,0.024390243902439032,0.3333333333333332,0.024390243902439032,0.024390243902439032,0.024390243902439032,0.32723577235772355,0.0,0.6,0.0
45.0,0.39024390243902435,0.024390243902439032,0.3333333333333332,0.024390243902439032,0.024390243902439032,0.024390243902439032,0.32723577235772355,0.0,0.6,0.0
50.0,0.39024390243902435,0.024390243902439032,0.3333333333333332,0.024390243902439032,0.024390243902439032,0.024390243902439032,0.32723577235772355,0.0,0.6,0.0
55.0,0.39024390243902435,0.024390243902439032,0.3333333333333332,0.024390243902439032,0.024390243902439032,0.024390243902439032,0.32723577235772355,0.0,0.6,0.0
60.0,0.39024390243902435,0.024390243902439032,0.3333333333333332,0.024390243902439032,0.024390243902439032,0.024390243902439032,0.32723577235772355,0.0,0.6,0.0
65.0,0.39024390243902435,0.024390243902439032,0.3333333333333332,0.024390243902439032,0.024390243902439032,0.024390243902439032,0.32723577235772355,0.0,0.6,0.0
70.0,0.39024390243902435,0.024390243902439032,0.3333333333333332,0.024390243902439032,0.024390243902439032,0.024390243902439032,0.32723577235772355,0.0,0.6,0.0
75.0,0.39024390243902435,0.024390243902439032,0.3333333333333332,0.024390243902439032,0.024390243902439032,0.024390243902439032,0.32723577235772355,0.0,0.6,0.0
80.0,0.39024390243902435,0.024390243902439032,0.3333333333333332,0.024390243902439032,0.024390243902439032,0.024390243902439032,0.32723577235772355,0.0,0.6,0.0
85.0,0.39024390243902435,0.024390243902439032,0.3333333333333332,0.024390243902439032,0.024390243902439032,0.024390243902439032,0.32723577235772355,0.0,0.6,0.0
90.0,0.39024390243902435,0.024390243902439032,0.3333333333333332,0.024390243902439032,0.024390243902439032,0.024390243902439032,0.32723577235772355,0.0,0.6,0.0
95.0,0.39024390243902435,0.024390243902439032,0.3333333333333332,0.024390243902439032,0.024390243902439032,0.024390243902439032,0.32723577235772355,0.0,0.6,0.0
100.0,0.39024390243902435,0.024390243902439032,0.3333333333333332,0.024390243902439032,0.024390243902439032,0.024390243902439032,0.32723577235772355,0.0,0.6,0.0
105.0,0.39024390243902435,0.024390243902439032,0.3333333333333332,0.024390243902439032,0.024390243902439032,0.024390243902439032,0.32723577235772355,0.0,0.6,0.0
110.0,0.39024390243902435,0.024390243902439032,0.3333333333333332,0.024390243902439032,0.024390243902439032,0.024390243902439032,0.32723577235772355,0.0,0.6,0.0
115.0,0.39024390243902435,0.024390243902439032,0.3333333333333332,0.024390243902439032,0.024390243902439032,0.024390243902439032,0.32723577235772355,0.0,0.6,0.0
120.0,0.3658536585365853,0.024390243902439032,0.31273712737127357,0.024390243902439032,0.024390243902439032,0.024390243902439032,0.30704607046070453,0.0,0.6,0.0
125.0,0.29268292682926816,0.028048780487804886,0.27818428184281835,0.024390243902439032,0.024390243902439032,0.03170731707317074,0.26070460704607046,0.0,0.6,0.0
130.0,0.2439024390243903,0.04105691056910569,0.3138211382113821,0.024390243902439032,0.024390243902439032,0.05365853658536586,0.26666666666666666,0.0,0.6,0.0
135.0,0.1707317073170732,0.05813008130081301,0.3191056910569105,0.024390243902439032,0.024390243902439032,0.07560975609756099,0.2597560975609756,0.0,0.6,0.0
140.0,0.12195121951219515,0.06951219512195123,0.3226287262872628,0.024390243902439032,0.024390243902439032,0.09024390243902441,0.2551490514905149,0.0,0.6,0.0
145.0,0.04878048780487806,0.08658536585365856,0.3279132791327913,0.024390243902439032,0.024390243902439032,0.11219512195121956,0.2482384823848239,0.0,0.6,0.0
150.0,0.024390243902439032,0.09796747967479677,0.35203252032520316,0.024390243902439032,0.024390243902439032,0.12682926829268296,0.2638211382113822,0.0,0.6,0.0
155.0,0.024390243902439032,0.11138211382113825,0.3918699186991869,0.024390243902439032,0.024390243902439032,0.14146341463414638,0.30325203252032523,0.0,0.6,0.0
160.0,0.024390243902439032,0.10975609756097565,0.3597560975609755,0.024390243902439032,0.024390243902439032,0.13414634146341467,0.2926829268292683,0.0,0.6,0.0
165.0,0.024390243902439032,0.10975609756097565,0.3597560975609755,0.024390243902439032,0.024390243902439032,0.13414634146341467,0.29268292682926833,0.0,0.6,0.0
170.0,0.024390243902439032,0.10975609756097565,0.3597560975609755,0.024390243902439032,0.024390243902439032,0.13414634146341467,0.2926829268292683,0.0,0.6,0.0
175.0,0.024390243902439032,0.10975609756097565,0.3597560975609755,0.024390243902439032,0.024390243902439032,0.13414634146341467,0.29268292682926833,0.0,0.6,0.0
