AppTimestamp(s),Name_SSID,MAC_BSSID,RSS,Label,Latitude,Longitude
1.721,guifi.net/CS-UJInuvolguifi4,02:ca:ff:ee:ba:be,-93.0,16.0,9.6,3.0
1.721,DIRECT-60-HP DeskJet 2600 series,84:a9:3e:c5:9e:61,-89.0,16.0,9.6,3.0
1.721,UJI,de:9f:db:1b:63:ed,-79.0,16.0,9.6,3.0
1.721,eduroam,dc:9f:db:1c:91:6a,-87.0,16.0,9.6,3.0
1.721,eduroam,04:18:d6:82:26:e8,-65.0,16.0,9.6,3.0
1.721,UJI,de:9f:db:1b:91:6a,-86.0,16.0,9.6,3.0
1.721,UJI,06:18:d6:82:26:e8,-65.0,16.0,9.6,3.0
1.721,480Invitados,34:3a:20:a6:d6:92,-91.0,16.0,9.6,3.0
1.721,,34:3a:20:a6:d6:91,-91.0,16.0,9.6,3.0
1.721,eduroam,04:18:d6:81:26:e8,-53.0,16.0,9.6,3.0
1.721,MartinRouterking,36:ae:cb:e0:ff:b7,-85.0,16.0,9.6,3.0
3.716,guifi.net/CS-UJInuvolguifi4,02:ca:ff:ee:ba:be,-93.0,16.0,9.6,3.0
3.716,DIRECT-60-HP DeskJet 2600 series,84:a9:3e:c5:9e:61,-89.0,16.0,9.6,3.0
3.716,UJI,de:9f:db:1b:63:ed,-79.0,16.0,9.6,3.0
3.716,eduroam,dc:9f:db:1c:91:6a,-87.0,16.0,9.6,3.0
3.716,eduroam,04:18:d6:82:26:e8,-65.0,16.0,9.6,3.0
3.716,UJI,de:9f:db:1b:91:6a,-86.0,16.0,9.6,3.0
3.716,UJI,06:18:d6:82:26:e8,-65.0,16.0,9.6,3.0
3.716,480Invitados,34:3a:20:a6:d6:92,-91.0,16.0,9.6,3.0
3.716,,34:3a:20:a6:d6:91,-91.0,16.0,9.6,3.0
3.716,eduroam,04:18:d6:81:26:e8,-53.0,16.0,9.6,3.0
3.716,MartinRouterking,36:ae:cb:e0:ff:b7,-85.0,16.0,9.6,3.0
5.099,cirtesu_5G,fc:34:97:0c:07:ac,-92.0,16.0,9.6,3.0
5.099,eduroam,dc:9f:db:1c:91:6a,-76.0,16.0,9.6,3.0
5.099,UJI,de:9f:db:1b:63:ed,-87.0,16.0,9.6,3.0
5.099,eduroam,04:18:d6:82:26:e8,-59.0,16.0,9.6,3.0
5.099,UJI,de:9f:db:1b:91:6a,-77.0,16.0,9.6,3.0
5.099,UJI,06:18:d6:81:26:e8,-66.0,16.0,9.6,3.0
5.099,UJI,06:18:d6:82:26:e8,-61.0,16.0,9.6,3.0
5.099,480Invitados,34:3a:20:a6:d6:92,-89.0,16.0,9.6,3.0
5.099,,34:3a:20:a6:d6:91,-91.0,16.0,9.6,3.0
5.099,cuatroochenta,34:3a:20:a6:d6:93,-91.0,16.0,9.6,3.0
5.099,UJI,de:9f:db:1c:91:6a,-76.0,16.0,9.6,3.0
5.099,eduroam,04:18:d6:81:26:e8,-65.0,16.0,9.6,3.0
5.099,eduroam,dc:9f:db:1b:91:6a,-78.0,16.0,9.6,3.0
5.72,cirtesu_5G,fc:34:97:0c:07:ac,-92.0,16.0,9.6,3.0
5.72,eduroam,dc:9f:db:1c:91:6a,-76.0,16.0,9.6,3.0
5.72,UJI,de:9f:db:1b:63:ed,-87.0,16.0,9.6,3.0
5.72,eduroam,04:18:d6:82:26:e8,-59.0,16.0,9.6,3.0
5.72,UJI,de:9f:db:1b:91:6a,-77.0,16.0,9.6,3.0
5.72,UJI,06:18:d6:81:26:e8,-66.0,16.0,9.6,3.0
5.72,UJI,06:18:d6:82:26:e8,-61.0,16.0,9.6,3.0
5.72,480Invitados,34:3a:20:a6:d6:92,-89.0,16.0,9.6,3.0
5.72,,34:3a:20:a6:d6:91,-91.0,16.0,9.6,3.0
5.72,cuatroochenta,34:3a:20:a6:d6:93,-91.0,16.0,9.6,3.0
5.72,UJI,de:9f:db:1c:91:6a,-76.0,16.0,9.6,3.0
5.72,eduroam,04:18:d6:81:26:e8,-65.0,16.0,9.6,3.0
5.72,eduroam,dc:9f:db:1b:91:6a,-78.0,16.0,9.6,3.0
7.719,cirtesu_5G,fc:34:97:0c:07:ac,-92.0,16.0,9.6,3.0
7.719,eduroam,dc:9f:db:1c:91:6a,-76.0,16.0,9.6,3.0
7.719,UJI,de:9f:db:1b:63:ed,-87.0,16.0,9.6,3.0
7.719,eduroam,04:18:d6:82:26:e8,-59.0,16.0,9.6,3.0
7.719,UJI,de:9f:db:1b:91:6a,-77.0,16.0,9.6,3.0
7.719,UJI,06:18:d6:81:26:e8,-66.0,16.0,9.6,3.0
7.719,UJI,06:18:d6:82:26:e8,-61.0,16.0,9.6,3.0
7.719,480Invitados,34:3a:20:a6:d6:92,-89.0,16.0,9.6,3.0
7.719,,34:3a:20:a6:d6:91,-91.0,16.0,9.6,3.0
7.719,cuatroochenta,34:3a:20:a6:d6:93,-91.0,16.0,9.6,3.0
7.719,UJI,de:9f:db:1c:91:6a,-76.0,16.0,9.6,3.0
7.719,eduroam,04:18:d6:81:26:e8,-65.0,16.0,9.6,3.0
7.719,eduroam,dc:9f:db:1b:91:6a,-78.0,16.0,9.6,3.0
9.719,cirtesu_5G,fc:34:97:0c:07:ac,-92.0,16.0,9.6,3.0
9.719,eduroam,dc:9f:db:1c:91:6a,-76.0,16.0,9.6,3.0
9.719,UJI,de:9f:db:1b:63:ed,-87.0,16.0,9.6,3.0
9.719,eduroam,04:18:d6:82:26:e8,-59.0,16.0,9.6,3.0
9.719,UJI,de:9f:db:1b:91:6a,-77.0,16.0,9.6,3.0
9.719,UJI,06:18:d6:81:26:e8,-66.0,16.0,9.6,3.0
9.719,UJI,06:18:d6:82:26:e8,-61.0,16.0,9.6,3.0
9.719,480Invitados,34:3a:20:a6:d6:92,-89.0,16.0,9.6,3.0
9.719,,34:3a:20:a6:d6:91,-91.0,16.0,9.6,3.0
9.719,cuatroochenta,34:3a:20:a6:d6:93,-91.0,16.0,9.6,3.0
9.719,UJI,de:9f:db:1c:91:6a,-76.0,16.0,9.6,3.0
9.719,eduroam,04:18:d6:81:26:e8,-65.0,16.0,9.6,3.0
9.719,eduroam,dc:9f:db:1b:91:6a,-78.0,16.0,9.6,3.0
11.715,cirtesu_5G,fc:34:97:0c:07:ac,-92.0,16.0,9.6,3.0
11.715,eduroam,dc:9f:db:1c:91:6a,-76.0,16.0,9.6,3.0
11.715,UJI,de:9f:db:1b:63:ed,-87.0,16.0,9.6,3.0
11.715,eduroam,04:18:d6:82:26:e8,-59.0,16.0,9.6,3.0
