AppTimestamp(s),Name_SSID,MAC_BSSID,RSS,Label,Latitude,Longitude
1.146,eduroam,04:18:d6:82:26:e8,-62.0,4.0,3.0,6.0
1.146,UJI,06:18:d6:82:26:e8,-63.0,4.0,3.0,6.0
1.146,eduroam,04:18:d6:81:26:e8,-65.0,4.0,3.0,6.0
1.146,UJI,06:18:d6:81:26:e8,-67.0,4.0,3.0,6.0
1.146,UJI,de:9f:db:1b:63:ed,-70.0,4.0,3.0,6.0
1.146,GEOTECWIFI03,f8:1a:67:37:05:b8,-70.0,4.0,3.0,6.0
1.146,eduroam,dc:9f:db:1b:63:ed,-71.0,4.0,3.0,6.0
1.146,UJI,de:9f:db:1c:63:ed,-73.0,4.0,3.0,6.0
1.146,eduroam,dc:9f:db:1b:91:6a,-83.0,4.0,3.0,6.0
1.146,UJI,de:9f:db:1b:91:6a,-83.0,4.0,3.0,6.0
1.146,UJI,02:27:22:0b:c7:8f,-83.0,4.0,3.0,6.0
1.146,MOVISTAR_PLUS_E95D,cc:d4:a1:8a:e9:5e,-84.0,4.0,3.0,6.0
1.146,wpen-uji,4c:5e:0c:d6:e1:a4,-86.0,4.0,3.0,6.0
1.146,,34:3a:20:a6:f5:31,-86.0,4.0,3.0,6.0
1.146,480Invitados,34:3a:20:a6:f5:32,-87.0,4.0,3.0,6.0
1.146,UJI,26:a4:3c:a3:21:73,-88.0,4.0,3.0,6.0
1.146,,58:d9:d5:82:52:e4,-89.0,4.0,3.0,6.0
1.146,guifi.net-CS-UJI-Bibl.AP3-317,00:0c:42:3a:55:0e,-89.0,4.0,3.0,6.0
1.146,guifi.net/CS-UJInuvolguifi4,02:ca:ff:ee:ba:be,-91.0,4.0,3.0,6.0
2.602,eduroam,04:18:d6:81:26:e8,-65.0,4.0,3.0,6.0
2.602,GEOTECWIFI03,f8:1a:67:37:05:b8,-67.0,4.0,3.0,6.0
2.602,UJI,06:18:d6:82:26:e8,-69.0,4.0,3.0,6.0
2.602,eduroam,04:18:d6:82:26:e8,-70.0,4.0,3.0,6.0
2.602,UJI,06:18:d6:81:26:e8,-75.0,4.0,3.0,6.0
