AppTimestamp(s),Name_SSID,MAC_BSSID,RSS,Label,Latitude,Longitude
1.455,Tenda_07BC30_5G,58:d9:d5:07:bc:52,-91.0,7.0,4.8,0.6
1.455,eduroam,dc:9f:db:1c:91:6a,-73.0,7.0,4.8,0.6
1.455,UJI,de:9f:db:1b:63:ed,-74.0,7.0,4.8,0.6
1.455,eduroam,04:18:d6:82:26:e8,-55.0,7.0,4.8,0.6
1.455,UJI,de:9f:db:1b:91:6a,-72.0,7.0,4.8,0.6
1.455,,58:d9:d5:82:52:e4,-87.0,7.0,4.8,0.6
1.455,UJI,06:18:d6:82:26:e8,-54.0,7.0,4.8,0.6
1.455,UJI,de:9f:db:1c:91:6a,-73.0,7.0,4.8,0.6
1.455,eduroam,04:18:d6:81:26:e8,-51.0,7.0,4.8,0.6
1.455,eduroam,dc:9f:db:1b:91:6a,-73.0,7.0,4.8,0.6
2.455,eduroam,dc:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
2.455,UJI,de:9f:db:1b:63:ed,-77.0,7.0,4.8,0.6
2.455,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,7.0,4.8,0.6
2.455,UJI,de:9f:db:1b:91:6a,-76.0,7.0,4.8,0.6
2.455,,58:d9:d5:82:52:e4,-86.0,7.0,4.8,0.6
2.455,UJI,de:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
2.455,wpen-uji,4c:5e:0c:d6:e1:a4,-89.0,7.0,4.8,0.6
2.455,eduroam,04:18:d6:81:26:e8,-49.0,7.0,4.8,0.6
2.455,eduroam,dc:9f:db:1b:91:6a,-75.0,7.0,4.8,0.6
3.454,eduroam,dc:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
3.454,UJI,de:9f:db:1b:63:ed,-77.0,7.0,4.8,0.6
3.454,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,7.0,4.8,0.6
3.454,UJI,de:9f:db:1b:91:6a,-76.0,7.0,4.8,0.6
3.454,,58:d9:d5:82:52:e4,-86.0,7.0,4.8,0.6
3.454,UJI,de:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
3.454,wpen-uji,4c:5e:0c:d6:e1:a4,-89.0,7.0,4.8,0.6
3.454,eduroam,04:18:d6:81:26:e8,-49.0,7.0,4.8,0.6
3.454,eduroam,dc:9f:db:1b:91:6a,-75.0,7.0,4.8,0.6
5.456,eduroam,dc:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
5.456,UJI,de:9f:db:1b:63:ed,-77.0,7.0,4.8,0.6
5.456,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,7.0,4.8,0.6
5.456,UJI,de:9f:db:1b:91:6a,-76.0,7.0,4.8,0.6
5.456,,58:d9:d5:82:52:e4,-86.0,7.0,4.8,0.6
5.456,UJI,de:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
5.456,wpen-uji,4c:5e:0c:d6:e1:a4,-89.0,7.0,4.8,0.6
5.456,eduroam,04:18:d6:81:26:e8,-49.0,7.0,4.8,0.6
